student_id,subject,mean_score,min_score,max_score,test_count,attendance_pct,study_hours,trend,label
163,English,71.33333333333333,69,73,3,70.02,3.49,-1,0
163,Math,85.33333333333333,82,89,3,70.02,3.49,3,0
163,Physics,60.666666666666664,49,67,3,70.02,3.49,-1,0
164,English,26.666666666666668,18,39,3,82.64,3.76,21,1
164,Math,29.5,29,30,2,82.64,3.76,-1,1
164,Physics,64.5,49,77,4,82.64,3.76,15,0
165,English,37.8,28,53,5,70.98,3.02,11,1
165,Math,35.0,23,43,4,70.98,3.02,-20,1
165,Physics,67.16666666666667,62,73,6,70.98,3.02,-11,0
166,English,40.2,24,51,5,62.88,3.33,-16,1
166,Math,46.0,46,46,2,62.88,3.33,0,0
166,Physics,51.5,42,64,4,62.88,3.33,4,0
167,English,74.0,64,83,4,71.22,2.48,1,0
167,Math,71.33333333333333,67,74,3,71.22,2.48,-7,0
167,Physics,48.5,46,51,2,71.22,2.48,5,0
168,English,49.6,41,59,5,75.39,2.65,-5,0
168,Math,49.5,47,52,2,75.39,2.65,5,0
168,Physics,63.833333333333336,50,79,6,75.39,2.65,16,0
169,English,82.0,73,91,2,85.5,1.64,-18,0
169,Math,32.2,19,46,5,85.5,1.64,1,1
169,Physics,58.5,58,59,2,85.5,1.64,1,0
170,English,39.0,34,44,2,75.7,3.66,10,1
170,Math,71.33333333333333,62,82,6,75.7,3.66,1,0
170,Physics,32.666666666666664,24,51,6,75.7,3.66,-27,1
171,English,58.2,46,70,5,56.9,1.81,9,0
171,Math,75.8,68,85,5,56.9,1.81,11,0
171,Physics,57.2,48,64,5,56.9,1.81,-16,1
172,English,54.0,48,60,2,72.54,1.66,12,0
172,Math,30.833333333333332,18,43,6,72.54,1.66,5,1
172,Physics,29.5,22,37,2,72.54,1.66,15,1
173,English,79.5,74,85,4,68.88,2.46,4,0
173,Math,72.0,56,84,4,68.88,2.46,12,0
173,Physics,59.0,56,62,2,68.88,2.46,6,0
174,English,76.33333333333333,65,86,3,72.95,2.51,-13,0
174,Math,36.5,32,41,2,72.95,2.51,9,1
174,Physics,64.4,53,72,5,72.95,2.51,-9,0
175,English,73.25,70,78,4,67.21,2.31,-5,0
175,Math,52.5,51,54,2,67.21,2.31,-3,0
175,Physics,65.0,59,75,4,67.21,2.31,-10,0
176,English,37.4,26,45,5,71.3,1.38,15,1
176,Math,41.5,33,54,4,71.3,1.38,13,1
176,Physics,40.333333333333336,26,54,6,71.3,1.38,-22,1
177,English,46.0,36,59,5,83.11,3.04,3,0
177,Math,79.0,78,80,2,83.11,3.04,-2,0
177,Physics,26.666666666666668,16,45,3,83.11,3.04,-3,1
178,English,42.0,29,50,3,73.69,2.58,3,1
178,Math,34.0,30,37,3,73.69,2.58,-7,1
178,Physics,64.83333333333333,56,73,6,73.69,2.58,0,0
179,English,69.0,57,79,4,79.52,1.43,14,0
179,Math,30.333333333333332,18,45,6,79.52,1.43,-21,1
179,Physics,47.0,39,60,3,79.52,1.43,3,0
180,English,79.0,77,81,2,55.41,3.23,4,0
180,Math,75.5,72,79,2,55.41,3.23,-7,0
180,Physics,41.75,34,54,4,55.41,3.23,19,1
181,English,63.0,48,74,5,88.92,2.25,4,0
181,Math,32.0,25,44,4,88.92,2.25,-19,1
181,Physics,86.0,83,88,4,88.92,2.25,-4,0
182,English,76.75,67,86,4,63.94,2.29,-4,0
182,Math,31.5,29,34,2,63.94,2.29,5,1
182,Physics,63.0,52,70,4,63.94,2.29,18,0
183,English,81.83333333333333,66,93,6,86.1,1.32,-2,0
183,Math,34.333333333333336,23,45,6,86.1,1.32,4,1
183,Physics,54.5,48,61,2,86.1,1.32,13,0
184,English,57.166666666666664,48,72,6,73.98,2.91,0,0
184,Math,76.5,69,86,4,73.98,2.91,-12,0
184,Physics,82.25,69,92,4,73.98,2.91,9,0
185,English,27.2,20,35,5,70.25,0.5,-3,1
185,Math,50.2,40,60,5,70.25,0.5,-15,0
185,Physics,80.0,73,90,4,70.25,0.5,-17,0
186,English,68.66666666666667,58,85,6,69.84,1.82,17,0
186,Math,27.0,18,35,4,69.84,1.82,9,1
186,Physics,77.66666666666667,74,83,3,69.84,1.82,-9,0
187,English,66.0,57,80,6,78.24,2.14,-16,0
187,Math,45.8,33,58,5,78.24,2.14,19,1
187,Physics,59.5,56,63,2,78.24,2.14,-7,0
188,English,44.5,42,47,2,59.75,2.74,5,0
188,Math,62.25,58,69,4,59.75,2.74,4,0
188,Physics,48.6,39,62,5,59.75,2.74,-17,1
189,English,43.75,41,49,4,75.19,3.15,-8,0
189,Math,72.8,61,83,5,75.19,3.15,-16,0
189,Physics,69.0,61,76,4,75.19,3.15,-15,0
190,English,63.0,54,78,4,86.94,2.16,10,0
190,Math,29.8,23,36,5,86.94,2.16,-5,1
190,Physics,70.0,59,75,5,86.94,2.16,-9,0
191,English,52.0,46,58,2,83.85,3.29,-12,0
191,Math,49.333333333333336,38,65,6,83.85,3.29,19,0
191,Physics,41.333333333333336,31,53,6,83.85,3.29,12,1
192,English,56.8,50,71,5,69.64,3.36,0,0
192,Math,22.75,15,39,4,69.64,3.36,-3,1
192,Physics,35.833333333333336,27,54,6,69.64,3.36,-7,1
193,English,67.0,55,76,3,73.37,1.76,-15,0
193,Math,61.25,51,76,4,73.37,1.76,20,0
193,Physics,74.0,60,87,6,73.37,1.76,4,0
194,English,51.0,43,63,4,81.59,3.44,-6,0
194,Math,31.0,17,41,5,81.59,3.44,13,1
194,Physics,58.0,50,70,5,81.59,3.44,7,0
195,English,65.66666666666667,57,71,3,60.23,2.76,12,0
195,Math,55.833333333333336,53,59,6,60.23,2.76,3,0
195,Physics,56.0,46,66,2,60.23,2.76,-20,1
196,English,43.333333333333336,33,55,3,79.25,4.72,-13,1
196,Math,59.333333333333336,55,62,3,79.25,4.72,7,0
196,Physics,43.6,34,53,5,79.25,4.72,-15,1
197,English,27.666666666666668,26,30,3,68.43,0.96,-4,1
197,Math,65.5,61,70,2,68.43,0.96,9,0
197,Physics,57.333333333333336,45,63,6,68.43,0.96,6,0
198,English,74.2,67,79,5,76.85,1.45,12,0
198,Math,65.66666666666667,61,75,3,76.85,1.45,14,0
198,Physics,40.5,32,45,4,76.85,1.45,-3,1
199,English,48.5,34,60,4,90.69,1.17,26,1
199,Math,81.66666666666667,81,83,3,90.69,1.17,-2,0
199,Physics,36.5,27,50,4,90.69,1.17,7,1
200,English,70.25,64,85,4,73.15,0.76,0,0
200,Math,34.25,30,42,4,73.15,0.76,0,1
200,Physics,67.2,57,72,5,73.15,0.76,11,0
201,English,67.0,60,82,6,77.2,1.17,2,0
201,Math,52.4,46,60,5,77.2,1.17,4,0
201,Physics,45.25,36,58,4,77.2,1.17,22,0
202,English,67.25,61,73,4,66.3,3.63,9,0
202,Math,77.2,65,85,5,66.3,3.63,1,0
202,Physics,73.5,70,77,2,66.3,3.63,7,0
203,English,48.25,41,55,4,77.3,3.98,14,0
203,Math,33.666666666666664,25,47,6,77.3,3.98,-12,1
203,Physics,61.0,59,63,2,77.3,3.98,-4,0
204,English,80.0,79,81,2,72.45,2.94,-2,0
204,Math,75.16666666666667,60,84,6,72.45,2.94,-19,0
204,Physics,58.5,56,61,2,72.45,2.94,5,0
205,English,38.6,29,46,5,77.32,3.6,-12,1
205,Math,73.66666666666667,62,90,3,77.32,3.6,-28,0
205,Physics,36.166666666666664,20,45,6,77.32,3.6,19,1
206,English,29.25,20,46,4,85.28,2.63,1,1
206,Math,32.75,23,45,4,85.28,2.63,12,1
206,Physics,38.5,34,43,2,85.28,2.63,9,1
207,English,45.666666666666664,39,52,3,76.5,3.14,7,0
207,Math,47.833333333333336,32,56,6,76.5,3.14,-2,1
207,Physics,40.0,38,42,2,76.5,3.14,-4,0
208,English,73.6,61,88,5,62.4,1.88,-11,1
208,Math,39.2,30,46,5,62.4,1.88,0,1
208,Physics,74.0,69,79,4,62.4,1.88,2,0
209,English,59.25,48,73,4,73.49,2.92,-16,0
209,Math,76.8,69,86,5,73.49,2.92,8,0
209,Physics,34.333333333333336,27,38,3,73.49,2.92,-11,1
210,English,56.75,49,72,4,75.04,0.87,6,0
210,Math,75.5,64,89,6,75.04,0.87,25,0
210,Physics,39.333333333333336,37,41,3,75.04,0.87,3,1
211,English,32.5,32,33,2,78.02,3.19,-1,1
211,Math,73.0,72,74,2,78.02,3.19,2,0
211,Physics,39.333333333333336,30,52,3,78.02,3.19,-22,1
212,English,46.333333333333336,43,51,3,49.09,2.45,6,0
212,Math,58.5,50,69,4,49.09,2.45,-19,1
212,Physics,56.5,44,61,6,49.09,2.45,4,0
213,English,56.0,47,64,3,79.26,2.52,-17,0
213,Math,69.66666666666667,56,85,6,79.26,2.52,-7,0
213,Physics,74.0,69,79,4,79.26,2.52,7,0
214,English,55.833333333333336,43,69,6,81.18,2.29,-12,0
214,Math,74.33333333333333,66,80,3,81.18,2.29,-11,0
214,Physics,68.2,55,80,5,81.18,2.29,25,0
215,English,56.833333333333336,46,70,6,71.42,1.85,23,0
215,Math,65.5,48,76,4,71.42,1.85,10,0
215,Physics,36.0,36,36,2,71.42,1.85,0,1
216,English,79.0,78,81,3,86.92,1.91,3,0
216,Math,60.0,46,69,5,86.92,1.91,-16,0
216,Physics,76.5,64,89,2,86.92,1.91,25,0
217,English,69.33333333333333,58,83,6,59.74,2.53,-10,0
217,Math,31.5,19,44,2,59.74,2.53,-25,1
217,Physics,48.0,37,59,2,59.74,2.53,22,0
218,English,52.6,46,56,5,56.76,1.74,10,0
218,Math,47.75,39,60,4,56.76,1.74,2,0
218,Physics,66.33333333333333,58,74,3,56.76,1.74,9,0
219,English,60.75,51,74,4,68.44,1.71,23,0
219,Math,76.75,68,89,4,68.44,1.71,7,0
219,Physics,55.0,44,66,2,68.44,1.71,22,0
220,English,55.8,41,66,5,83.99,3.24,17,0
220,Math,27.0,19,42,3,83.99,3.24,22,1
220,Physics,58.5,57,60,2,83.99,3.24,3,0
221,English,61.4,55,70,5,99.22,3.36,-14,0
221,Math,30.0,24,44,5,99.22,3.36,2,1
221,Physics,48.166666666666664,36,61,6,99.22,3.36,25,0
222,English,50.833333333333336,42,61,6,80.91,3.9,2,0
222,Math,59.833333333333336,52,68,6,80.91,3.9,14,0
222,Physics,72.25,64,82,4,80.91,3.9,-6,0
223,English,76.8,65,87,5,66.7,3.02,-19,0
223,Math,40.5,40,41,2,66.7,3.02,-1,0
223,Physics,40.0,34,46,2,66.7,3.02,12,1
224,English,44.833333333333336,32,59,6,82.13,3.46,11,1
224,Math,62.0,51,73,4,82.13,3.46,-15,0
224,Physics,35.25,20,45,4,82.13,3.46,25,1
225,English,58.8,49,64,5,81.42,1.39,7,0
225,Math,31.0,28,33,6,81.42,1.39,-4,1
225,Physics,44.5,33,56,2,81.42,1.39,23,1
226,English,39.5,34,45,2,59.82,2.14,-11,1
226,Math,54.75,43,67,4,59.82,2.14,-18,1
226,Physics,73.0,72,74,2,59.82,2.14,2,0
227,English,51.333333333333336,40,60,3,72.62,2.77,-14,0
227,Math,48.5,43,59,4,72.62,2.77,-1,0
227,Physics,50.0,42,58,3,72.62,2.77,-8,0
228,English,50.5,46,55,2,72.95,2.03,-9,0
228,Math,82.25,79,86,4,72.95,2.03,3,0
228,Physics,41.333333333333336,30,57,3,72.95,2.03,-7,1
229,English,64.25,55,76,4,64.71,1.15,-21,1
229,Math,22.0,20,24,2,64.71,1.15,4,1
229,Physics,50.5,46,55,2,64.71,1.15,-9,0
230,English,66.25,62,71,4,63.83,3.74,0,0
230,Math,51.666666666666664,47,58,3,63.83,3.74,-11,1
230,Physics,47.0,46,48,2,63.83,3.74,2,0
231,English,40.0,36,44,2,69.93,0.83,8,0
231,Math,49.0,47,51,2,69.93,0.83,4,0
231,Physics,37.0,25,51,6,69.93,0.83,11,1
232,English,49.666666666666664,43,59,3,61.53,2.87,12,0
232,Math,42.0,32,52,2,61.53,2.87,20,1
232,Physics,34.5,25,48,4,61.53,2.87,14,1
233,English,62.0,50,78,5,77.86,1.43,-13,0
233,Math,59.0,48,69,4,77.86,1.43,12,0
233,Physics,48.5,45,52,2,77.86,1.43,7,0
234,English,50.0,43,61,3,65.95,3.96,15,0
234,Math,31.0,24,39,4,65.95,3.96,-3,1
234,Physics,76.5,76,77,2,65.95,3.96,1,0
235,English,33.5,26,41,2,72.85,2.78,15,1
235,Math,66.4,48,77,5,72.85,2.78,-29,0
235,Physics,63.5,62,65,2,72.85,2.78,3,0
236,English,51.4,38,62,5,73.9,3.0,-21,0
236,Math,69.83333333333333,65,76,6,73.9,3.0,0,0
236,Physics,54.333333333333336,43,62,3,73.9,3.0,-19,0
237,English,53.5,51,56,2,91.77,2.01,5,0
237,Math,55.0,49,60,3,91.77,2.01,-7,0
237,Physics,69.25,64,74,4,91.77,2.01,3,0
238,English,40.666666666666664,35,50,3,68.01,1.63,-2,0
238,Math,72.33333333333333,64,82,3,68.01,1.63,7,0
238,Physics,64.75,57,76,4,68.01,1.63,19,0
239,English,39.5,28,51,2,75.76,3.24,-23,1
239,Math,36.5,24,47,4,75.76,3.24,18,1
239,Physics,71.75,67,78,4,75.76,3.24,2,0
240,English,65.0,55,77,4,69.04,3.57,-8,0
240,Math,52.0,42,63,5,69.04,3.57,17,0
240,Physics,51.0,36,63,4,69.04,3.57,9,0
241,English,52.2,42,64,5,80.38,2.68,-1,0
241,Math,48.2,33,57,5,80.38,2.68,23,1
241,Physics,36.166666666666664,24,46,6,80.38,2.68,2,1
242,English,35.4,33,37,5,74.71,2.35,1,1
242,Math,79.33333333333333,66,90,6,74.71,2.35,-8,0
242,Physics,30.333333333333332,23,35,3,74.71,2.35,12,1
243,English,63.0,56,75,6,73.96,3.28,-7,0
243,Math,61.0,57,65,3,73.96,3.28,4,0
243,Physics,57.333333333333336,50,62,3,73.96,3.28,-2,0
244,English,44.5,41,48,2,67.61,1.41,-7,0
244,Math,33.666666666666664,25,44,6,67.61,1.41,16,1
244,Physics,34.5,28,41,2,67.61,1.41,13,1
245,English,64.5,55,74,2,71.11,4.09,-19,0
245,Math,52.0,47,57,2,71.11,4.09,-10,0
245,Physics,61.833333333333336,58,68,6,71.11,4.09,-1,0
246,English,77.0,64,88,3,89.62,2.66,-24,0
246,Math,66.5,60,73,2,89.62,2.66,13,0
246,Physics,62.25,55,71,4,89.62,2.66,16,0
247,English,33.75,23,52,4,72.45,2.16,-14,1
247,Math,43.75,34,50,4,72.45,2.16,15,1
247,Physics,50.5,36,58,4,72.45,2.16,-22,0
248,English,82.16666666666667,68,90,6,93.71,2.89,7,0
248,Math,30.333333333333332,16,43,3,93.71,2.89,-27,1
248,Physics,39.5,27,55,4,93.71,2.89,7,1
249,English,37.666666666666664,27,45,6,65.04,3.15,13,1
249,Math,51.833333333333336,42,65,6,65.04,3.15,-10,0
249,Physics,35.166666666666664,25,44,6,65.04,3.15,10,1
250,English,41.5,34,49,2,78.5,3.08,15,1
250,Math,41.0,39,43,2,78.5,3.08,-4,0
250,Physics,77.5,76,79,2,78.5,3.08,3,0
251,English,76.0,64,88,5,78.34,2.2,3,0
251,Math,45.333333333333336,31,58,6,78.34,2.2,22,1
251,Physics,71.66666666666667,63,83,3,78.34,2.2,20,0
252,English,49.0,35,57,4,78.61,2.53,22,0
252,Math,31.0,28,37,3,78.61,2.53,9,1
252,Physics,59.6,45,71,5,78.61,2.53,-8,0
253,English,43.0,32,53,3,60.47,1.1,-12,1
253,Math,63.75,55,74,4,60.47,1.1,0,0
253,Physics,83.66666666666667,71,90,3,60.47,1.1,19,0
254,English,43.2,28,51,5,79.57,3.96,-11,1
254,Math,79.83333333333333,68,91,6,79.57,3.96,4,0
254,Physics,71.75,62,79,4,79.57,3.96,8,0
255,English,46.0,37,56,4,81.39,1.03,17,0
255,Math,54.333333333333336,43,69,6,81.39,1.03,26,0
255,Physics,42.333333333333336,35,54,3,81.39,1.03,3,0
256,English,57.666666666666664,53,66,3,67.42,1.81,-1,0
256,Math,37.2,34,40,5,67.42,1.81,5,1
256,Physics,31.333333333333332,27,34,3,67.42,1.81,1,1
257,English,35.0,27,42,5,84.27,1.4,-7,1
257,Math,66.75,52,81,4,84.27,1.4,-2,0
257,Physics,66.5,58,73,6,84.27,1.4,-1,0
258,English,48.833333333333336,37,62,6,73.43,3.81,11,0
258,Math,63.8,51,78,5,73.43,3.81,-12,0
258,Physics,64.0,56,72,2,73.43,3.81,-16,0
259,English,70.16666666666667,62,80,6,62.65,3.66,13,0
259,Math,67.25,60,82,4,62.65,3.66,-16,1
259,Physics,21.666666666666668,16,26,3,62.65,3.66,-7,1
260,English,47.75,40,54,4,82.57,3.11,-9,0
260,Math,30.333333333333332,19,43,3,82.57,3.11,-10,1
260,Physics,42.5,29,53,6,82.57,3.11,4,1
261,English,58.25,42,67,4,81.22,3.83,15,0
261,Math,60.6,48,71,5,81.22,3.83,-20,0
261,Physics,45.25,34,58,4,81.22,3.83,5,1
262,English,35.5,30,39,4,92.69,2.01,-1,1
262,Math,57.5,54,61,4,92.69,2.01,3,0
262,Physics,73.5,61,87,4,92.69,2.01,3,0
263,English,46.25,39,57,4,86.18,3.05,-3,0
263,Math,69.0,62,80,5,86.18,3.05,4,0
263,Physics,61.0,58,63,3,86.18,3.05,-5,0
264,English,80.0,74,89,3,76.78,2.55,-3,0
264,Math,44.0,36,54,3,76.78,2.55,-12,0
264,Physics,29.8,22,36,5,76.78,2.55,7,1
265,English,24.333333333333332,17,37,6,80.23,3.83,17,1
265,Math,43.5,36,50,4,80.23,3.83,8,0
265,Physics,64.25,54,71,4,80.23,3.83,-11,0
266,English,37.75,33,47,4,92.55,4.07,-1,1
266,Math,51.25,43,64,4,92.55,4.07,-12,0
266,Physics,62.0,60,63,3,92.55,4.07,3,0
267,English,61.833333333333336,50,71,6,64.87,3.99,9,0
267,Math,67.5,67,68,2,64.87,3.99,1,0
267,Physics,72.16666666666667,63,80,6,64.87,3.99,-2,0
268,English,49.0,39,57,3,91.37,1.49,6,0
268,Math,63.666666666666664,57,72,3,91.37,1.49,-15,0
268,Physics,62.75,54,73,4,91.37,1.49,8,0
269,English,58.166666666666664,49,71,6,57.98,2.04,14,0
269,Math,81.75,67,89,4,57.98,2.04,16,0
269,Physics,40.0,27,52,5,57.98,2.04,22,1
270,English,51.2,37,61,5,83.81,2.12,8,0
270,Math,64.66666666666667,55,72,3,83.81,2.12,5,0
270,Physics,62.833333333333336,54,75,6,83.81,2.12,2,0
271,English,43.0,35,51,3,65.04,3.48,-8,0
271,Math,42.0,35,47,3,65.04,3.48,3,0
271,Physics,38.333333333333336,33,42,3,65.04,3.48,7,1
272,English,35.5,23,45,4,90.17,2.86,-7,1
272,Math,58.0,52,66,5,90.17,2.86,-11,0
272,Physics,34.0,31,37,2,90.17,2.86,-6,1
273,English,49.25,40,54,4,78.73,1.79,-11,0
273,Math,54.0,46,68,4,78.73,1.79,-17,0
273,Physics,67.5,67,68,2,78.73,1.79,1,0
274,English,48.0,35,58,3,62.67,3.16,-16,1
274,Math,42.5,32,53,2,62.67,3.16,-21,1
274,Physics,56.8,46,71,5,62.67,3.16,19,0
275,English,65.0,49,74,4,75.67,2.95,-9,0
275,Math,27.5,22,33,2,75.67,2.95,-11,1
275,Physics,34.666666666666664,28,43,3,75.67,2.95,-10,1
276,English,50.0,50,50,2,63.98,3.18,0,0
276,Math,44.5,37,55,6,63.98,3.18,3,0
276,Physics,79.66666666666667,75,82,3,63.98,3.18,-7,0
277,English,82.5,64,91,6,67.85,2.24,-26,0
277,Math,40.333333333333336,34,48,3,67.85,2.24,-5,1
277,Physics,54.5,46,66,4,67.85,2.24,-8,0
278,English,72.5,72,73,2,75.8,4.11,1,0
278,Math,65.33333333333333,58,75,6,75.8,4.11,-5,0
278,Physics,56.5,50,64,4,75.8,4.11,-7,0
279,English,64.0,60,68,2,71.23,4.53,8,0
279,Math,63.0,45,74,5,71.23,4.53,-20,0
279,Physics,40.5,37,44,2,71.23,4.53,-7,0
280,English,33.0,25,41,4,59.47,2.2,-6,1
280,Math,63.0,54,71,5,59.47,2.2,-5,0
280,Physics,32.5,26,36,4,59.47,2.2,9,1
281,English,44.25,41,48,4,82.54,1.38,-5,0
281,Math,69.5,59,77,6,82.54,1.38,-17,0
281,Physics,71.0,61,80,6,82.54,1.38,-16,0
282,English,60.833333333333336,49,73,6,87.08,4.2,-3,0
282,Math,65.75,53,79,4,87.08,4.2,-5,0
282,Physics,34.666666666666664,21,43,6,87.08,4.2,4,1
283,English,32.0,23,44,3,68.36,3.38,21,1
283,Math,52.25,42,59,4,68.36,3.38,15,0
283,Physics,41.0,33,49,2,68.36,3.38,16,1
284,English,42.666666666666664,35,56,3,64.05,2.8,2,0
284,Math,55.833333333333336,40,68,6,64.05,2.8,20,0
284,Physics,40.0,30,48,3,64.05,2.8,-18,1
285,English,51.6,37,59,5,73.04,3.98,6,0
285,Math,77.5,72,83,2,73.04,3.98,-11,0
285,Physics,52.666666666666664,48,56,3,73.04,3.98,-6,0
286,English,47.166666666666664,42,54,6,69.98,2.01,-12,0
286,Math,54.666666666666664,51,59,3,69.98,2.01,-8,0
286,Physics,55.2,36,65,5,69.98,2.01,-1,0
287,English,60.8,51,71,5,86.52,4.32,-14,0
287,Math,29.333333333333332,24,35,3,86.52,4.32,5,1
287,Physics,78.6,64,87,5,86.52,4.32,-2,0
288,English,70.25,63,87,4,58.45,1.54,3,0
288,Math,38.0,32,44,2,58.45,1.54,-12,1
288,Physics,36.666666666666664,23,44,6,58.45,1.54,-2,1
289,English,60.833333333333336,48,71,6,76.91,2.77,-5,0
289,Math,57.0,50,71,5,76.91,2.77,-4,0
289,Physics,47.333333333333336,34,55,3,76.91,2.77,2,1
290,English,40.833333333333336,31,50,6,69.25,2.08,-1,1
290,Math,51.2,39,61,5,69.25,2.08,-4,0
290,Physics,71.5,61,85,6,69.25,2.08,9,0
291,English,75.5,67,88,4,86.54,1.98,15,0
291,Math,54.0,52,56,2,86.54,1.98,4,0
291,Physics,74.5,74,75,2,86.54,1.98,-1,0
292,English,77.0,65,86,3,89.94,2.94,15,0
292,Math,76.5,65,90,6,89.94,2.94,-16,0
292,Physics,78.66666666666667,64,87,3,89.94,2.94,-21,0
293,English,60.6,51,68,5,82.65,1.26,-13,0
293,Math,46.333333333333336,35,56,3,82.65,1.26,21,0
293,Physics,35.833333333333336,31,43,6,82.65,1.26,3,1
294,English,39.0,32,43,3,79.09,2.67,10,1
294,Math,74.2,60,82,5,79.09,2.67,-17,0
294,Physics,68.25,64,76,4,79.09,2.67,12,0
295,English,51.75,46,57,4,62.98,2.1,-7,0
295,Math,48.5,33,59,4,62.98,2.1,-24,1
295,Physics,51.666666666666664,41,67,6,62.98,2.1,-20,1
296,English,57.166666666666664,44,72,6,77.25,3.19,6,0
296,Math,45.5,32,59,2,77.25,3.19,27,1
296,Physics,64.66666666666667,56,69,3,77.25,3.19,-13,0
297,English,28.25,26,33,4,77.54,2.13,7,1
297,Math,47.333333333333336,39,57,3,77.54,2.13,11,0
297,Physics,65.0,60,70,2,77.54,2.13,10,0
298,English,38.25,29,53,4,64.34,3.69,-18,1
298,Math,66.0,59,73,2,64.34,3.69,-14,1
298,Physics,49.75,36,57,4,64.34,3.69,15,0
299,English,75.75,65,83,4,91.49,3.57,18,0
299,Math,53.0,48,58,2,91.49,3.57,10,0
299,Physics,38.5,32,45,2,91.49,3.57,-13,1
300,English,67.5,63,72,4,63.38,2.22,9,0
300,Math,77.5,71,86,6,63.38,2.22,10,0
300,Physics,62.0,52,68,3,63.38,2.22,2,0
301,English,53.75,45,64,4,79.91,2.14,-4,0
301,Math,73.8,66,82,5,79.91,2.14,-2,0
301,Physics,43.0,34,52,2,79.91,2.14,18,1
302,English,45.0,36,55,5,64.01,1.69,16,0
302,Math,40.0,29,53,3,64.01,1.69,-24,1
302,Physics,66.0,66,66,3,64.01,1.69,0,0
303,English,63.333333333333336,53,79,6,63.68,1.64,-15,1
303,Math,58.0,43,68,6,63.68,1.64,-1,0
303,Physics,68.6,60,80,5,63.68,1.64,-20,1
304,English,57.0,45,66,5,60.42,2.77,0,0
304,Math,74.0,70,79,6,60.42,2.77,-2,0
304,Physics,31.6,20,37,5,60.42,2.77,0,1
305,English,47.0,36,54,3,62.06,1.27,18,0
305,Math,33.4,28,41,5,62.06,1.27,-1,1
305,Physics,74.6,64,85,5,62.06,1.27,-11,1
306,English,51.75,36,63,4,67.2,3.83,-27,0
306,Math,31.333333333333332,19,46,3,67.2,3.83,-27,1
306,Physics,64.83333333333333,59,74,6,67.2,3.83,1,0
307,English,37.6,32,46,5,58.15,0.5,-9,1
307,Math,53.333333333333336,53,54,3,58.15,0.5,-1,0
307,Physics,59.166666666666664,45,68,6,58.15,0.5,10,0
308,English,31.75,27,37,4,65.48,1.82,-10,1
308,Math,32.0,22,44,3,65.48,1.82,22,1
308,Physics,73.4,65,83,5,65.48,1.82,-1,0
309,English,65.66666666666667,54,77,3,84.02,4.19,23,0
309,Math,77.33333333333333,64,90,3,84.02,4.19,12,0
309,Physics,75.0,61,80,5,84.02,4.19,0,0
310,English,34.666666666666664,33,37,3,66.92,3.21,4,1
310,Math,47.166666666666664,40,54,6,66.92,3.21,-2,0
310,Physics,71.25,56,80,4,66.92,3.21,9,0
311,English,32.5,17,44,4,75.79,2.2,4,1
311,Math,65.0,63,67,2,75.79,2.2,4,0
311,Physics,30.2,16,43,5,75.79,2.2,23,1
312,English,75.0,62,87,5,78.85,3.78,25,0
312,Math,68.6,62,76,5,78.85,3.78,-10,0
312,Physics,47.666666666666664,33,57,6,78.85,3.78,-2,1
313,English,43.25,33,56,4,76.11,2.65,-6,1
313,Math,70.0,62,78,2,76.11,2.65,16,0
313,Physics,64.0,54,74,3,76.11,2.65,10,0
314,English,77.83333333333333,66,85,6,87.13,4.23,-13,0
314,Math,48.2,42,58,5,87.13,4.23,12,0
314,Physics,42.0,32,52,5,87.13,4.23,-7,1
315,English,78.0,63,86,3,65.84,3.86,22,0
315,Math,79.75,67,89,4,65.84,3.86,-14,0
315,Physics,45.833333333333336,36,62,6,65.84,3.86,22,0
316,English,72.2,60,85,5,71.7,2.29,12,0
316,Math,72.6,64,80,5,71.7,2.29,-1,0
316,Physics,58.75,45,68,4,71.7,2.29,-19,0
317,English,69.8,62,78,5,73.79,0.5,-1,0
317,Math,33.6,20,48,5,73.79,0.5,-7,1
317,Physics,62.0,53,75,4,73.79,0.5,7,0
318,English,40.4,31,47,5,92.61,2.5,16,1
318,Math,77.5,69,84,6,92.61,2.5,15,0
318,Physics,77.2,71,82,5,92.61,2.5,-2,0
319,English,69.66666666666667,61,82,3,64.43,1.54,-21,1
319,Math,54.5,52,57,2,64.43,1.54,-5,0
319,Physics,40.75,36,48,4,64.43,1.54,-4,0
320,English,32.833333333333336,23,43,6,57.44,2.68,-13,1
320,Math,62.8,52,79,5,57.44,2.68,-14,1
320,Physics,72.25,67,84,4,57.44,2.68,-17,1
321,English,43.666666666666664,33,52,3,82.06,2.26,-19,1
321,Math,58.666666666666664,50,66,6,82.06,2.26,6,0
321,Physics,31.0,28,34,2,82.06,2.26,6,1
322,English,46.6,33,60,5,69.81,2.16,17,1
322,Math,78.6,71,82,5,69.81,2.16,7,0
322,Physics,43.0,33,62,6,69.81,2.16,29,1
323,English,71.66666666666667,71,72,3,65.72,2.26,1,0
323,Math,69.5,61,78,2,65.72,2.26,17,0
323,Physics,68.33333333333333,58,76,6,65.72,2.26,-6,0
324,English,27.666666666666668,21,34,3,76.82,0.79,-6,1
324,Math,67.0,52,78,3,76.82,0.79,-26,0
324,Physics,81.5,78,85,2,76.82,0.79,7,0
325,English,66.25,59,73,4,65.08,3.19,14,0
325,Math,35.333333333333336,25,51,3,65.08,3.19,-21,1
